"","act_name","act_type","timestamps","ele","week_lub","year_lub","geometry"
"1","Jacket","running",2023-10-16 06:08:02,5,42,2023,c(4.853, 52.363185)
"2","Jacket","running",2023-10-16 06:08:03,5,42,2023,c(4.853031, 52.363189)
"3","Jacket","running",2023-10-16 06:08:05,5,42,2023,c(4.853056, 52.3632)
"4","Jacket","running",2023-10-16 06:08:06,4.9,42,2023,c(4.85306, 52.363227)
"5","Jacket","running",2023-10-16 06:08:07,4.9,42,2023,c(4.853055, 52.363237)
"6","Jacket","running",2023-10-16 06:08:08,4.9,42,2023,c(4.853006, 52.363261)
"7","Jacket","running",2023-10-16 06:08:09,4.8,42,2023,c(4.852985, 52.363266)
"8","Jacket","running",2023-10-16 06:08:10,4.8,42,2023,c(4.852944, 52.363268)
"9","Jacket","running",2023-10-16 06:08:12,4.8,42,2023,c(4.852893, 52.363267)
"10","Jacket","running",2023-10-16 06:08:13,4.7,42,2023,c(4.852837, 52.363263)
"11","Jacket","running",2023-10-16 06:08:14,4.7,42,2023,c(4.852781, 52.363263)
"12","Jacket","running",2023-10-16 06:08:15,4.7,42,2023,c(4.852727, 52.363267)
"13","Jacket","running",2023-10-16 06:08:16,4.6,42,2023,c(4.852658, 52.363275)
"14","Jacket","running",2023-10-16 06:08:17,4.6,42,2023,c(4.852631, 52.363278)
"15","Jacket","running",2023-10-16 06:08:18,4.6,42,2023,c(4.852579, 52.363282)
"16","Jacket","running",2023-10-16 06:08:19,4.6,42,2023,c(4.852528, 52.36328)
"17","Jacket","running",2023-10-16 06:08:21,4.6,42,2023,c(4.852472, 52.363282)
"18","Jacket","running",2023-10-16 06:08:22,4.6,42,2023,c(4.852423, 52.36328)
"19","Jacket","running",2023-10-16 06:08:23,4.6,42,2023,c(4.852368, 52.363276)
"20","Jacket","running",2023-10-16 06:08:24,4.6,42,2023,c(4.852317, 52.363272)
"21","Jacket","running",2023-10-16 06:08:25,4.6,42,2023,c(4.852255, 52.363264)
"22","Jacket","running",2023-10-16 06:08:26,4.6,42,2023,c(4.852233, 52.363262)
"23","Jacket","running",2023-10-16 06:08:27,4.6,42,2023,c(4.852177, 52.363254)
"24","Jacket","running",2023-10-16 06:08:28,4.6,42,2023,c(4.852125, 52.363249)
"25","Jacket","running",2023-10-16 06:08:30,4.6,42,2023,c(4.85207, 52.363239)
"26","Jacket","running",2023-10-16 06:08:31,4.6,42,2023,c(4.852027, 52.363228)
"27","Jacket","running",2023-10-16 06:08:32,4.7,42,2023,c(4.851983, 52.363219)
"28","Jacket","running",2023-10-16 06:08:33,4.7,42,2023,c(4.851931, 52.36321)
"29","Jacket","running",2023-10-16 06:08:34,4.7,42,2023,c(4.851868, 52.363205)
"30","Jacket","running",2023-10-16 06:08:35,4.7,42,2023,c(4.851841, 52.363204)
"31","Jacket","running",2023-10-16 06:08:36,4.7,42,2023,c(4.851794, 52.363203)
"32","Jacket","running",2023-10-16 06:08:37,4.6,42,2023,c(4.851751, 52.3632)
"33","Jacket","running",2023-10-16 06:08:39,4.6,42,2023,c(4.851694, 52.363196)
"34","Jacket","running",2023-10-16 06:08:40,4.6,42,2023,c(4.851645, 52.363191)
"35","Jacket","running",2023-10-16 06:08:41,4.6,42,2023,c(4.85159, 52.363184)
"36","Jacket","running",2023-10-16 06:08:42,4.6,42,2023,c(4.851538, 52.363177)
"37","Jacket","running",2023-10-16 06:08:43,4.6,42,2023,c(4.851484, 52.36317)
"38","Jacket","running",2023-10-16 06:08:44,4.6,42,2023,c(4.851416, 52.363167)
"39","Jacket","running",2023-10-16 06:08:45,4.6,42,2023,c(4.85136, 52.363164)
"40","Jacket","running",2023-10-16 06:08:46,4.6,42,2023,c(4.851309, 52.363161)
"41","Jacket","running",2023-10-16 06:08:48,4.6,42,2023,c(4.851243, 52.363161)
"42","Jacket","running",2023-10-16 06:08:49,4.6,42,2023,c(4.851187, 52.363159)
"43","Jacket","running",2023-10-16 06:08:50,4.6,42,2023,c(4.851131, 52.363158)
"44","Jacket","running",2023-10-16 06:08:51,4.6,42,2023,c(4.851075, 52.363159)
"45","Jacket","running",2023-10-16 06:08:52,4.6,42,2023,c(4.851011, 52.363162)
"46","Jacket","running",2023-10-16 06:08:53,4.7,42,2023,c(4.85096, 52.363167)
"47","Jacket","running",2023-10-16 06:08:54,4.7,42,2023,c(4.850911, 52.363174)
"48","Jacket","running",2023-10-16 06:08:56,4.7,42,2023,c(4.850854, 52.363179)
"49","Jacket","running",2023-10-16 06:08:57,4.7,42,2023,c(4.850802, 52.363183)
"50","Jacket","running",2023-10-16 06:08:58,4.7,42,2023,c(4.850752, 52.363187)
"51","Jacket","running",2023-10-16 06:08:59,4.7,42,2023,c(4.850703, 52.363192)
"52","Jacket","running",2023-10-16 06:09:00,4.7,42,2023,c(4.850653, 52.363196)
"53","Jacket","running",2023-10-16 06:09:01,4.7,42,2023,c(4.850601, 52.363197)
"54","Jacket","running",2023-10-16 06:09:02,4.7,42,2023,c(4.850556, 52.363201)
"55","Jacket","running",2023-10-16 06:09:03,4.7,42,2023,c(4.850506, 52.363203)
"56","Jacket","running",2023-10-16 06:09:04,4.7,42,2023,c(4.85045, 52.363205)
"57","Jacket","running",2023-10-16 06:09:06,4.8,42,2023,c(4.850399, 52.363211)
"58","Jacket","running",2023-10-16 06:09:07,4.8,42,2023,c(4.850353, 52.363211)
"59","Jacket","running",2023-10-16 06:09:08,4.8,42,2023,c(4.850307, 52.363213)
"60","Jacket","running",2023-10-16 06:09:09,4.8,42,2023,c(4.850254, 52.363213)
"61","Jacket","running",2023-10-16 06:09:10,4.8,42,2023,c(4.850203, 52.363213)
"62","Jacket","running",2023-10-16 06:09:11,4.8,42,2023,c(4.850142, 52.363214)
"63","Jacket","running",2023-10-16 06:09:12,4.9,42,2023,c(4.850078, 52.363207)
"64","Jacket","running",2023-10-16 06:09:13,4.9,42,2023,c(4.850049, 52.363204)
"65","Jacket","running",2023-10-16 06:09:14,4.9,42,2023,c(4.85001, 52.363192)
"66","Jacket","running",2023-10-16 06:09:16,5,42,2023,c(4.849968, 52.363171)
"67","Jacket","running",2023-10-16 06:09:17,5.1,42,2023,c(4.849931, 52.363152)
"68","Jacket","running",2023-10-16 06:09:18,5.1,42,2023,c(4.849873, 52.363135)
"69","Jacket","running",2023-10-16 06:09:19,5.2,42,2023,c(4.849829, 52.363125)
"70","Jacket","running",2023-10-16 06:09:20,5.2,42,2023,c(4.849779, 52.363122)
"71","Jacket","running",2023-10-16 06:09:21,5.2,42,2023,c(4.849733, 52.363118)
"72","Jacket","running",2023-10-16 06:09:23,5.3,42,2023,c(4.849684, 52.363112)
"73","Jacket","running",2023-10-16 06:09:24,5.4,42,2023,c(4.849632, 52.363108)
"74","Jacket","running",2023-10-16 06:09:25,5.4,42,2023,c(4.849579, 52.363107)
"75","Jacket","running",2023-10-16 06:09:26,5.5,42,2023,c(4.849529, 52.363108)
"76","Jacket","running",2023-10-16 06:09:27,5.5,42,2023,c(4.849467, 52.363108)
"77","Jacket","running",2023-10-16 06:09:28,5.5,42,2023,c(4.849416, 52.363108)
"78","Jacket","running",2023-10-16 06:09:29,5.5,42,2023,c(4.849363, 52.363107)
"79","Jacket","running",2023-10-16 06:09:31,5.5,42,2023,c(4.849307, 52.363101)
"80","Jacket","running",2023-10-16 06:09:32,5.5,42,2023,c(4.849245, 52.363087)
"81","Jacket","running",2023-10-16 06:09:33,5.5,42,2023,c(4.849199, 52.363074)
"82","Jacket","running",2023-10-16 06:09:34,5.5,42,2023,c(4.849143, 52.363068)
"83","Jacket","running",2023-10-16 06:09:35,5.4,42,2023,c(4.849088, 52.363069)
"84","Jacket","running",2023-10-16 06:09:36,5.4,42,2023,c(4.849038, 52.363072)
"85","Jacket","running",2023-10-16 06:09:37,5.4,42,2023,c(4.848985, 52.363075)
"86","Jacket","running",2023-10-16 06:09:39,5.4,42,2023,c(4.848935, 52.363082)
"87","Jacket","running",2023-10-16 06:09:40,5.4,42,2023,c(4.848886, 52.363087)
"88","Jacket","running",2023-10-16 06:09:41,5.3,42,2023,c(4.848838, 52.36309)
"89","Jacket","running",2023-10-16 06:09:42,5.3,42,2023,c(4.848791, 52.363096)
"90","Jacket","running",2023-10-16 06:09:43,5.2,42,2023,c(4.848743, 52.363103)
"91","Jacket","running",2023-10-16 06:09:44,5.1,42,2023,c(4.848687, 52.363121)
"92","Jacket","running",2023-10-16 06:09:45,5.1,42,2023,c(4.848646, 52.363139)
"93","Jacket","running",2023-10-16 06:09:46,5,42,2023,c(4.848607, 52.363161)
"94","Jacket","running",2023-10-16 06:09:47,5,42,2023,c(4.84857, 52.363179)
"95","Jacket","running",2023-10-16 06:09:49,4.9,42,2023,c(4.848529, 52.363202)
"96","Jacket","running",2023-10-16 06:09:50,4.8,42,2023,c(4.84849, 52.363223)
"97","Jacket","running",2023-10-16 06:09:51,4.8,42,2023,c(4.848451, 52.363241)
"98","Jacket","running",2023-10-16 06:09:52,4.7,42,2023,c(4.848409, 52.363254)
"99","Jacket","running",2023-10-16 06:09:53,4.6,42,2023,c(4.848369, 52.363266)
"100","Jacket","running",2023-10-16 06:09:54,4.5,42,2023,c(4.848316, 52.363293)
"101","Jacket","running",2023-10-16 06:09:55,4.5,42,2023,c(4.848293, 52.363306)
"102","Jacket","running",2023-10-16 06:09:56,4.4,42,2023,c(4.848263, 52.363328)
"103","Jacket","running",2023-10-16 06:09:58,4.3,42,2023,c(4.848231, 52.363354)
"104","Jacket","running",2023-10-16 06:09:59,4.2,42,2023,c(4.848203, 52.36338)
"105","Jacket","running",2023-10-16 06:10:00,4.1,42,2023,c(4.848172, 52.363406)
"106","Jacket","running",2023-10-16 06:10:01,4,42,2023,c(4.84814, 52.36343)
"107","Jacket","running",2023-10-16 06:10:02,3.9,42,2023,c(4.848098, 52.363458)
"108","Jacket","running",2023-10-16 06:10:03,3.8,42,2023,c(4.84806, 52.363476)
"109","Jacket","running",2023-10-16 06:10:04,3.7,42,2023,c(4.847999, 52.363488)
"110","Jacket","running",2023-10-16 06:10:05,3.7,42,2023,c(4.847977, 52.363491)
"111","Jacket","running",2023-10-16 06:10:07,3.6,42,2023,c(4.847904, 52.363495)
"112","Jacket","running",2023-10-16 06:10:08,3.5,42,2023,c(4.847875, 52.363497)
"113","Jacket","running",2023-10-16 06:10:09,3.5,42,2023,c(4.847846, 52.363498)
"114","Jacket","running",2023-10-16 06:10:10,3.4,42,2023,c(4.847787, 52.3635)
"115","Jacket","running",2023-10-16 06:10:11,3.3,42,2023,c(4.84774, 52.363497)
"116","Jacket","running",2023-10-16 06:10:12,3.3,42,2023,c(4.847692, 52.363492)
"117","Jacket","running",2023-10-16 06:10:13,3.2,42,2023,c(4.847644, 52.363492)
"118","Jacket","running",2023-10-16 06:10:14,3.1,42,2023,c(4.847601, 52.363492)
"119","Jacket","running",2023-10-16 06:10:16,3.1,42,2023,c(4.847556, 52.363496)
"120","Jacket","running",2023-10-16 06:10:17,3.1,42,2023,c(4.847489, 52.363502)
"121","Jacket","running",2023-10-16 06:10:18,3.1,42,2023,c(4.847464, 52.363504)
"122","Jacket","running",2023-10-16 06:10:19,3.1,42,2023,c(4.847424, 52.363523)
"123","Jacket","running",2023-10-16 06:10:20,3.1,42,2023,c(4.847421, 52.363534)
"124","Jacket","running",2023-10-16 06:10:21,3.1,42,2023,c(4.847442, 52.363561)
"125","Jacket","running",2023-10-16 06:10:22,3.1,42,2023,c(4.847451, 52.363592)
"126","Jacket","running",2023-10-16 06:10:23,3,42,2023,c(4.847476, 52.363633)
"127","Jacket","running",2023-10-16 06:10:24,3,42,2023,c(4.84749, 52.363679)
"128","Jacket","running",2023-10-16 06:10:26,3,42,2023,c(4.847493, 52.363728)
"129","Jacket","running",2023-10-16 06:10:27,3,42,2023,c(4.84751, 52.363774)
"130","Jacket","running",2023-10-16 06:10:28,2.9,42,2023,c(4.847525, 52.363814)
"131","Jacket","running",2023-10-16 06:10:29,2.9,42,2023,c(4.847555, 52.363845)
"132","Jacket","running",2023-10-16 06:10:30,2.9,42,2023,c(4.847592, 52.363867)
"133","Jacket","running",2023-10-16 06:10:31,2.9,42,2023,c(4.847645, 52.363888)
"134","Jacket","running",2023-10-16 06:10:33,2.8,42,2023,c(4.847689, 52.363923)
"135","Jacket","running",2023-10-16 06:10:34,2.8,42,2023,c(4.847714, 52.363957)
"136","Jacket","running",2023-10-16 06:10:35,2.8,42,2023,c(4.847721, 52.363991)
"137","Jacket","running",2023-10-16 06:10:36,2.7,42,2023,c(4.847721, 52.364024)
"138","Jacket","running",2023-10-16 06:10:37,2.7,42,2023,c(4.847714, 52.364055)
"139","Jacket","running",2023-10-16 06:10:38,2.7,42,2023,c(4.847701, 52.364092)
"140","Jacket","running",2023-10-16 06:10:39,2.7,42,2023,c(4.847686, 52.364125)
"141","Jacket","running",2023-10-16 06:10:40,2.7,42,2023,c(4.847675, 52.364152)
"142","Jacket","running",2023-10-16 06:10:42,2.7,42,2023,c(4.847667, 52.36418)
"143","Jacket","running",2023-10-16 06:10:43,2.7,42,2023,c(4.84766, 52.364215)
"144","Jacket","running",2023-10-16 06:10:44,2.7,42,2023,c(4.847652, 52.364254)
"145","Jacket","running",2023-10-16 06:10:45,2.7,42,2023,c(4.84765, 52.364267)
"146","Jacket","running",2023-10-16 06:10:46,2.7,42,2023,c(4.84764, 52.364294)
"147","Jacket","running",2023-10-16 06:10:47,2.8,42,2023,c(4.847627, 52.364324)
"148","Jacket","running",2023-10-16 06:10:48,2.8,42,2023,c(4.847613, 52.364353)
"149","Jacket","running",2023-10-16 06:10:49,2.8,42,2023,c(4.847601, 52.364383)
"150","Jacket","running",2023-10-16 06:10:51,2.8,42,2023,c(4.847586, 52.364422)
"151","Jacket","running",2023-10-16 06:10:52,2.9,42,2023,c(4.847572, 52.364452)
"152","Jacket","running",2023-10-16 06:10:53,2.9,42,2023,c(4.84756, 52.364482)
"153","Jacket","running",2023-10-16 06:10:54,2.9,42,2023,c(4.847556, 52.36452)
"154","Jacket","running",2023-10-16 06:10:55,3,42,2023,c(4.847557, 52.364532)
"155","Jacket","running",2023-10-16 06:10:56,3,42,2023,c(4.847562, 52.364565)
"156","Jacket","running",2023-10-16 06:10:57,3,42,2023,c(4.847576, 52.364602)
"157","Jacket","running",2023-10-16 06:10:58,3,42,2023,c(4.847582, 52.364615)
"158","Jacket","running",2023-10-16 06:11:00,3.1,42,2023,c(4.847586, 52.364646)
"159","Jacket","running",2023-10-16 06:11:01,3.1,42,2023,c(4.847588, 52.364684)
"160","Jacket","running",2023-10-16 06:11:02,3.1,42,2023,c(4.847587, 52.364714)
"161","Jacket","running",2023-10-16 06:11:03,3.2,42,2023,c(4.847584, 52.364757)
"162","Jacket","running",2023-10-16 06:11:04,3.2,42,2023,c(4.847584, 52.364773)
"163","Jacket","running",2023-10-16 06:11:05,3.2,42,2023,c(4.847583, 52.364808)
"164","Jacket","running",2023-10-16 06:11:07,3.3,42,2023,c(4.847578, 52.364846)
"165","Jacket","running",2023-10-16 06:11:08,3.3,42,2023,c(4.847572, 52.364878)
"166","Jacket","running",2023-10-16 06:11:09,3.3,42,2023,c(4.847566, 52.364909)
"167","Jacket","running",2023-10-16 06:11:10,3.3,42,2023,c(4.847558, 52.364949)
"168","Jacket","running",2023-10-16 06:11:11,3.3,42,2023,c(4.847556, 52.364979)
"169","Jacket","running",2023-10-16 06:11:12,3.4,42,2023,c(4.847554, 52.36501)
"170","Jacket","running",2023-10-16 06:11:13,3.4,42,2023,c(4.847554, 52.365043)
"171","Jacket","running",2023-10-16 06:11:14,3.4,42,2023,c(4.847551, 52.365074)
"172","Jacket","running",2023-10-16 06:11:15,3.4,42,2023,c(4.847554, 52.365102)
"173","Jacket","running",2023-10-16 06:11:17,3.4,42,2023,c(4.847564, 52.36513)
"174","Jacket","running",2023-10-16 06:11:18,3.4,42,2023,c(4.847589, 52.365152)
"175","Jacket","running",2023-10-16 06:11:19,3.4,42,2023,c(4.847642, 52.365164)
"176","Jacket","running",2023-10-16 06:11:20,3.4,42,2023,c(4.847702, 52.365149)
"177","Jacket","running",2023-10-16 06:11:21,3.4,42,2023,c(4.847752, 52.365137)
"178","Jacket","running",2023-10-16 06:11:22,3.3,42,2023,c(4.847795, 52.365128)
"179","Jacket","running",2023-10-16 06:11:23,3.3,42,2023,c(4.847848, 52.365103)
"180","Jacket","running",2023-10-16 06:11:25,3.4,42,2023,c(4.847903, 52.365084)
"181","Jacket","running",2023-10-16 06:11:26,3.4,42,2023,c(4.847952, 52.365072)
"182","Jacket","running",2023-10-16 06:11:27,3.4,42,2023,c(4.848002, 52.365063)
"183","Jacket","running",2023-10-16 06:11:28,3.5,42,2023,c(4.84805, 52.36506)
"184","Jacket","running",2023-10-16 06:11:29,3.5,42,2023,c(4.848095, 52.365063)
"185","Jacket","running",2023-10-16 06:11:30,3.5,42,2023,c(4.848139, 52.365067)
"186","Jacket","running",2023-10-16 06:11:31,3.6,42,2023,c(4.848189, 52.365075)
"187","Jacket","running",2023-10-16 06:11:32,3.7,42,2023,c(4.848233, 52.365082)
"188","Jacket","running",2023-10-16 06:11:34,3.7,42,2023,c(4.848277, 52.36509)
"189","Jacket","running",2023-10-16 06:11:35,3.8,42,2023,c(4.848318, 52.3651)
"190","Jacket","running",2023-10-16 06:11:36,3.8,42,2023,c(4.848357, 52.365115)
"191","Jacket","running",2023-10-16 06:11:37,3.9,42,2023,c(4.848395, 52.365132)
"192","Jacket","running",2023-10-16 06:11:38,4,42,2023,c(4.848438, 52.365155)
"193","Jacket","running",2023-10-16 06:11:39,4,42,2023,c(4.848467, 52.365176)
"194","Jacket","running",2023-10-16 06:11:40,4.1,42,2023,c(4.848519, 52.365198)
"195","Jacket","running",2023-10-16 06:11:41,4.1,42,2023,c(4.848536, 52.365203)
"196","Jacket","running",2023-10-16 06:11:42,4.2,42,2023,c(4.848593, 52.36522)
"197","Jacket","running",2023-10-16 06:11:43,4.2,42,2023,c(4.848607, 52.365228)
"198","Jacket","running",2023-10-16 06:11:45,4.2,42,2023,c(4.848641, 52.365252)
"199","Jacket","running",2023-10-16 06:11:46,4.2,42,2023,c(4.848659, 52.365278)
"200","Jacket","running",2023-10-16 06:11:47,4.3,42,2023,c(4.848692, 52.365311)
"201","Jacket","running",2023-10-16 06:11:48,4.3,42,2023,c(4.848704, 52.365322)
"202","Jacket","running",2023-10-16 06:11:49,4.3,42,2023,c(4.848743, 52.365346)
"203","Jacket","running",2023-10-16 06:11:50,4.3,42,2023,c(4.848787, 52.365364)
"204","Jacket","running",2023-10-16 06:11:51,4.3,42,2023,c(4.84884, 52.36538)
"205","Jacket","running",2023-10-16 06:11:52,4.3,42,2023,c(4.848899, 52.365394)
"206","Jacket","running",2023-10-16 06:11:53,4.3,42,2023,c(4.848958, 52.365405)
"207","Jacket","running",2023-10-16 06:11:55,4.3,42,2023,c(4.849031, 52.36542)
"208","Jacket","running",2023-10-16 06:11:56,4.3,42,2023,c(4.84909, 52.365427)
"209","Jacket","running",2023-10-16 06:11:57,4.3,42,2023,c(4.849151, 52.365427)
"210","Jacket","running",2023-10-16 06:11:58,4.3,42,2023,c(4.849216, 52.365417)
"211","Jacket","running",2023-10-16 06:11:59,4.3,42,2023,c(4.849274, 52.365402)
"212","Jacket","running",2023-10-16 06:12:00,4.3,42,2023,c(4.849343, 52.365389)
"213","Jacket","running",2023-10-16 06:12:01,4.3,42,2023,c(4.849397, 52.365378)
"214","Jacket","running",2023-10-16 06:12:03,4.2,42,2023,c(4.84945, 52.365367)
"215","Jacket","running",2023-10-16 06:12:04,4.2,42,2023,c(4.849497, 52.365362)
"216","Jacket","running",2023-10-16 06:12:05,4.2,42,2023,c(4.849553, 52.365362)
"217","Jacket","running",2023-10-16 06:12:06,4.1,42,2023,c(4.849598, 52.365361)
"218","Jacket","running",2023-10-16 06:12:07,4.1,42,2023,c(4.849663, 52.365363)
"219","Jacket","running",2023-10-16 06:12:08,4.1,42,2023,c(4.849684, 52.365365)
"220","Jacket","running",2023-10-16 06:12:09,4,42,2023,c(4.849737, 52.365371)
"221","Jacket","running",2023-10-16 06:12:10,4,42,2023,c(4.849782, 52.365379)
"222","Jacket","running",2023-10-16 06:12:12,4,42,2023,c(4.849834, 52.365387)
"223","Jacket","running",2023-10-16 06:12:13,3.9,42,2023,c(4.849883, 52.365393)
"224","Jacket","running",2023-10-16 06:12:14,3.9,42,2023,c(4.849936, 52.365401)
"225","Jacket","running",2023-10-16 06:12:15,3.9,42,2023,c(4.849999, 52.365412)
"226","Jacket","running",2023-10-16 06:12:16,3.9,42,2023,c(4.850047, 52.365418)
"227","Jacket","running",2023-10-16 06:12:17,3.9,42,2023,c(4.850092, 52.365439)
"228","Jacket","running",2023-10-16 06:12:18,3.9,42,2023,c(4.850103, 52.365451)
"229","Jacket","running",2023-10-16 06:12:19,3.9,42,2023,c(4.850088, 52.365488)
"230","Jacket","running",2023-10-16 06:12:20,3.9,42,2023,c(4.850077, 52.365501)
"231","Jacket","running",2023-10-16 06:12:22,3.9,42,2023,c(4.850047, 52.365532)
"232","Jacket","running",2023-10-16 06:12:23,3.9,42,2023,c(4.85002, 52.365567)
"233","Jacket","running",2023-10-16 06:12:24,3.9,42,2023,c(4.849994, 52.365596)
"234","Jacket","running",2023-10-16 06:12:25,3.9,42,2023,c(4.849961, 52.36563)
"235","Jacket","running",2023-10-16 06:12:26,3.9,42,2023,c(4.849939, 52.365655)
"236","Jacket","running",2023-10-16 06:12:27,3.9,42,2023,c(4.849914, 52.365687)
"237","Jacket","running",2023-10-16 06:12:28,3.9,42,2023,c(4.849884, 52.365718)
"238","Jacket","running",2023-10-16 06:12:29,3.9,42,2023,c(4.849856, 52.365751)
"239","Jacket","running",2023-10-16 06:12:30,3.9,42,2023,c(4.849836, 52.365787)
"240","Jacket","running",2023-10-16 06:12:32,3.9,42,2023,c(4.849818, 52.365822)
"241","Jacket","running",2023-10-16 06:12:33,3.9,42,2023,c(4.849806, 52.36585)
"242","Jacket","running",2023-10-16 06:12:34,3.9,42,2023,c(4.849797, 52.365878)
"243","Jacket","running",2023-10-16 06:12:35,3.9,42,2023,c(4.849782, 52.365907)
"244","Jacket","running",2023-10-16 06:12:36,3.9,42,2023,c(4.849766, 52.365935)
"245","Jacket","running",2023-10-16 06:12:37,3.9,42,2023,c(4.849753, 52.365962)
"246","Jacket","running",2023-10-16 06:12:38,3.9,42,2023,c(4.849735, 52.365997)
"247","Jacket","running",2023-10-16 06:12:39,3.9,42,2023,c(4.849717, 52.366031)
"248","Jacket","running",2023-10-16 06:12:40,3.9,42,2023,c(4.849707, 52.366042)
"249","Jacket","running",2023-10-16 06:12:42,3.9,42,2023,c(4.849698, 52.366086)
"250","Jacket","running",2023-10-16 06:12:43,3.9,42,2023,c(4.849697, 52.366102)
"251","Jacket","running",2023-10-16 06:12:44,3.9,42,2023,c(4.849695, 52.366119)
"252","Jacket","running",2023-10-16 06:12:45,3.9,42,2023,c(4.849682, 52.366156)
"253","Jacket","running",2023-10-16 06:12:46,3.9,42,2023,c(4.849676, 52.366168)
"254","Jacket","running",2023-10-16 06:12:47,3.9,42,2023,c(4.849655, 52.366202)
"255","Jacket","running",2023-10-16 06:12:48,3.9,42,2023,c(4.849625, 52.366233)
"256","Jacket","running",2023-10-16 06:12:49,3.9,42,2023,c(4.84959, 52.366264)
"257","Jacket","running",2023-10-16 06:12:50,3.9,42,2023,c(4.849562, 52.366295)
"258","Jacket","running",2023-10-16 06:12:51,3.9,42,2023,c(4.849533, 52.366332)
"259","Jacket","running",2023-10-16 06:12:53,3.9,42,2023,c(4.849513, 52.366372)
"260","Jacket","running",2023-10-16 06:12:54,3.8,42,2023,c(4.849497, 52.366408)
"261","Jacket","running",2023-10-16 06:12:55,3.8,42,2023,c(4.849486, 52.366442)
"262","Jacket","running",2023-10-16 06:12:56,3.8,42,2023,c(4.84948, 52.366479)
"263","Jacket","running",2023-10-16 06:12:57,3.9,42,2023,c(4.849487, 52.366521)
"264","Jacket","running",2023-10-16 06:12:58,3.9,42,2023,c(4.849489, 52.366536)
"265","Jacket","running",2023-10-16 06:12:59,3.9,42,2023,c(4.849498, 52.366569)
"266","Jacket","running",2023-10-16 06:13:00,4,42,2023,c(4.849511, 52.366608)
"267","Jacket","running",2023-10-16 06:13:01,4,42,2023,c(4.849517, 52.366622)
"268","Jacket","running",2023-10-16 06:13:03,4,42,2023,c(4.849547, 52.366651)
"269","Jacket","running",2023-10-16 06:13:04,4.1,42,2023,c(4.849573, 52.366675)
"270","Jacket","running",2023-10-16 06:13:05,4.1,42,2023,c(4.849589, 52.366701)
"271","Jacket","running",2023-10-16 06:13:06,4.1,42,2023,c(4.849592, 52.366741)
"272","Jacket","running",2023-10-16 06:13:07,4.1,42,2023,c(4.849591, 52.366756)
"273","Jacket","running",2023-10-16 06:13:08,4.2,42,2023,c(4.849589, 52.366793)
"274","Jacket","running",2023-10-16 06:13:09,4.2,42,2023,c(4.849591, 52.366807)
"275","Jacket","running",2023-10-16 06:13:10,4.2,42,2023,c(4.849599, 52.366842)
"276","Jacket","running",2023-10-16 06:13:11,4.2,42,2023,c(4.849603, 52.366852)
"277","Jacket","running",2023-10-16 06:13:12,4.2,42,2023,c(4.849609, 52.366874)
"278","Jacket","running",2023-10-16 06:13:14,4.2,42,2023,c(4.849611, 52.366897)
"279","Jacket","running",2023-10-16 06:13:15,4.2,42,2023,c(4.84961, 52.366931)
"280","Jacket","running",2023-10-16 06:13:16,4.2,42,2023,c(4.84961, 52.366943)
"281","Jacket","running",2023-10-16 06:13:17,4.2,42,2023,c(4.84961, 52.366981)
"282","Jacket","running",2023-10-16 06:13:18,4.2,42,2023,c(4.84961, 52.366994)
"283","Jacket","running",2023-10-16 06:13:19,4.2,42,2023,c(4.849599, 52.367022)
"284","Jacket","running",2023-10-16 06:13:20,4.2,42,2023,c(4.849584, 52.367046)
"285","Jacket","running",2023-10-16 06:13:22,4.2,42,2023,c(4.849578, 52.367076)
"286","Jacket","running",2023-10-16 06:13:23,4.2,42,2023,c(4.849582, 52.367105)
"287","Jacket","running",2023-10-16 06:13:24,4.2,42,2023,c(4.849574, 52.367132)
"288","Jacket","running",2023-10-16 06:13:25,4.1,42,2023,c(4.849542, 52.367161)
"289","Jacket","running",2023-10-16 06:13:26,4.1,42,2023,c(4.849507, 52.36718)
"290","Jacket","running",2023-10-16 06:13:27,4.1,42,2023,c(4.849474, 52.3672)
"291","Jacket","running",2023-10-16 06:13:28,4.1,42,2023,c(4.849453, 52.367223)
"292","Jacket","running",2023-10-16 06:13:30,4.1,42,2023,c(4.849446, 52.367247)
"293","Jacket","running",2023-10-16 06:13:31,4.2,42,2023,c(4.849456, 52.367287)
"294","Jacket","running",2023-10-16 06:13:32,4.2,42,2023,c(4.849461, 52.367302)
"295","Jacket","running",2023-10-16 06:13:33,4.2,42,2023,c(4.849471, 52.367331)
"296","Jacket","running",2023-10-16 06:13:34,4.2,42,2023,c(4.849476, 52.367368)
"297","Jacket","running",2023-10-16 06:13:35,4.2,42,2023,c(4.849478, 52.367398)
"298","Jacket","running",2023-10-16 06:13:36,4.1,42,2023,c(4.849472, 52.367427)
"299","Jacket","running",2023-10-16 06:13:37,4.1,42,2023,c(4.84946, 52.367454)
"300","Jacket","running",2023-10-16 06:13:38,4.1,42,2023,c(4.849447, 52.367482)
"301","Jacket","running",2023-10-16 06:13:39,4.1,42,2023,c(4.849445, 52.367513)
"302","Jacket","running",2023-10-16 06:13:41,4.1,42,2023,c(4.849449, 52.367543)
"303","Jacket","running",2023-10-16 06:13:42,4.1,42,2023,c(4.849451, 52.36758)
"304","Jacket","running",2023-10-16 06:13:43,4.1,42,2023,c(4.849454, 52.367621)
